time,open,high,low,close
1990-04-23,0.1205716,0.1205716,0.1205716,0.1205716
1990-04-24,0.11849278,0.11849278,0.11849278,0.11849278
1990-05-01,0.11849278,0.11849278,0.11849278,0.11849278
1990-05-03,0.12660018,0.12660018,0.12660018,0.12660018
1990-05-07,0.1309657,0.1309657,0.12472924,0.1309657
1990-05-08,0.12472924,0.12472924,0.12472924,0.12472924
1990-05-09,0.12265041,0.12265041,0.12265041,0.12265041
1990-05-11,0.1413598,0.1413598,0.1413598,0.1413598
1990-05-14,0.12265041,0.12265041,0.12265041,0.12265041
1990-05-15,0.12368983,0.12368983,0.12077948,0.12368983
1990-05-16,0.125145,0.12888688,0.125145,0.125145
1990-05-17,0.12472924,0.12472924,0.12472924,0.12472924
1990-05-18,0.12888688,0.12888688,0.12888688,0.12888688
1990-05-23,0.12888688,0.12888688,0.12888688,0.12888688
1990-05-28,0.12888688,0.12888688,0.12888688,0.12888688
1990-05-31,0.12888688,0.12888688,0.12888688,0.12888688
1990-06-01,0.12930264,0.12930264,0.12930264,0.12930264
1990-06-04,0.1309657,0.1309657,0.12930264,0.1309657
1990-06-05,0.13117358,0.13117358,0.13117358,0.13117358
1990-06-06,0.13117358,0.13117358,0.13117358,0.13117358
1990-06-07,0.13117358,0.13117358,0.13117358,0.13117358
1990-06-14,0.13117358,0.13117358,0.13117358,0.13117358
1990-06-18,0.13304452,0.13304452,0.13304452,0.13304452
1990-06-19,0.13304452,0.13304452,0.13304452,0.13304452
1990-06-20,0.13304452,0.13304452,0.13304452,0.13304452
1990-06-21,0.13512334,0.13512334,0.13304452,0.13512334
1990-06-22,0.13304452,0.13304452,0.13304452,0.13304452
1990-06-25,0.13304452,0.13304452,0.13304452,0.13304452
1990-07-04,0.13304452,0.13304452,0.13304452,0.13304452
1990-07-10,0.13304452,0.13304452,0.13304452,0.13304452
1990-07-12,0.1413598,0.1413598,0.13720216,0.1413598
1990-07-16,0.14343862,0.14343862,0.14343862,0.14343862
1990-07-17,0.14343862,0.14343862,0.14343862,0.14343862
1990-07-19,0.14551744,0.14551744,0.14551744,0.14551744
1990-07-24,0.14759626,0.14759626,0.14551744,0.14759626
1990-07-25,0.14925932,0.14967508,0.14925932,0.14925932
1990-07-26,0.14863567,0.15050661,0.14863567,0.14863567
1990-07-30,0.14967508,0.14988297,0.14967508,0.14967508
1990-08-06,0.15279332,0.15279332,0.15279332,0.15279332
1990-08-07,0.14967508,0.14967508,0.14967508,0.14967508
1990-08-08,0.14967508,0.14967508,0.14967508,0.14967508
1990-08-09,0.14967508,0.14967508,0.14967508,0.14967508
1990-08-13,0.14967508,0.14967508,0.14967508,0.14967508
1990-08-14,0.14967508,0.15383272,0.14967508,0.14967508
1990-08-15,0.14988297,0.14988297,0.14967508,0.14988297
1990-08-16,0.14967508,0.14988297,0.14967508,0.14967508
1990-08-21,0.14988297,0.14988297,0.14988297,0.14988297
1990-08-24,0.14967508,0.14967508,0.14967508,0.14967508
1990-08-27,0.14967508,0.14967508,0.14967508,0.14967508
1990-08-28,0.14967508,0.14967508,0.14967508,0.14967508
1990-08-29,0.14967508,0.14967508,0.14967508,0.14967508
1990-09-03,0.15383272,0.15383272,0.15383272,0.15383272
1990-09-04,0.15383272,0.15383272,0.15383272,0.15383272
1990-09-05,0.15383272,0.15383272,0.15383272,0.15383272
1990-09-06,0.15383272,0.15383272,0.15383272,0.15383272
1990-09-10,0.15383272,0.15383272,0.15383272,0.15383272
1990-09-11,0.15591155,0.15591155,0.15591155,0.15591155
1990-09-14,0.15383272,0.15383272,0.15383272,0.15383272
1990-09-18,0.15383272,0.15383272,0.15383272,0.15383272
1990-09-20,0.15799037,0.15799037,0.15799037,0.15799037
1990-09-21,0.15175391,0.15778248,0.15175391,0.15175391
1990-09-24,0.14967508,0.15175391,0.14967508,0.14967508
1990-09-25,0.14967508,0.14967508,0.14967508,0.14967508
1990-09-26,0.14967508,0.14967508,0.14967508,0.14967508
1990-10-02,0.14551744,0.14967508,0.14551744,0.14551744
1990-10-10,0.14551744,0.14551744,0.14551744,0.14551744
1990-10-12,0.14530956,0.14530956,0.14530956,0.14530956
1990-10-15,0.14551744,0.14551744,0.14551744,0.14551744
1990-10-19,0.14967508,0.14967508,0.14967508,0.14967508
1990-10-23,0.14551744,0.14551744,0.14551744,0.14551744
1990-10-25,0.14551744,0.14551744,0.14551744,0.14551744
1990-10-26,0.15383272,0.15383272,0.15383272,0.15383272
1990-11-06,0.14551744,0.14551744,0.14551744,0.14551744
1990-11-08,0.14343862,0.14551744,0.14343862,0.14343862
1990-11-09,0.12472924,0.12472924,0.12472924,0.12472924
1990-11-12,0.14967508,0.14967508,0.12472924,0.14967508
1990-11-13,0.14551744,0.14551744,0.14551744,0.14551744
1990-11-15,0.14551744,0.14551744,0.14551744,0.14551744
1990-11-21,0.24130938,0.24130938,0.24130938,0.24130938
1990-11-22,0.24130938,0.24130938,0.24130938,0.24130938
1990-11-27,0.23372538,0.23372538,0.23372538,0.23372538
1990-11-28,0.24130938,0.24130938,0.23338065,0.24130938
1990-12-06,0.24130938,0.24130938,0.24130938,0.24130938
1990-12-10,0.24130938,0.24130938,0.24130938,0.24130938
1990-12-12,0.24096466,0.24096466,0.24096466,0.24096466
1990-12-13,0.24268829,0.24268829,0.24130938,0.24268829
1990-12-17,0.24268829,0.24268829,0.24268829,0.24268829
1990-12-26,0.24130938,0.24130938,0.24130938,0.24130938
1990-12-27,0.24820394,0.24820394,0.24820394,0.24820394
1990-12-28,0.25820104,0.25854577,0.25509849,0.25820104
1991-01-03,0.25785631,0.25785631,0.25785631,0.25785631
1991-01-09,0.24820394,0.24820394,0.24820394,0.24820394
1991-01-10,0.2464803,0.24716976,0.2464803,0.2464803
1991-01-14,0.24579084,0.24579084,0.24579084,0.24579084
1991-01-17,0.24441193,0.24441193,0.24441193,0.24441193
1991-01-18,0.24268829,0.24475666,0.24268829,0.24268829
1991-01-22,0.24268829,0.24268829,0.24268829,0.24268829
1991-01-28,0.24268829,0.24268829,0.24268829,0.24268829
1991-01-31,0.24268829,0.24268829,0.24268829,0.24268829
1991-02-04,0.24268829,0.24268829,0.24268829,0.24268829
