time,open,high,low,close,BuyBias,SellBias,TP1-Sell,TP1-Buy,TP2-Sell,TP2-Buy,TP3-Sell,TP3-Buy,Median,New Moon,First Moon,Waning,Full Moon,1/8,3/8,5/8,7/8,Spring,Summer,Fall,midwinter,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),%K,%D
2015-06-17,608.9826,617.38236,604.78272,608.9826,609.58264,605.58264,604.1515775199999,611.01370248,603.3647999999998,613.20044,596.483,618.68228,607.58264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,608.9826,617.38236,604.78272,608.9826,11.111111111111134,19.135802469135765
2015-06-18,608.9826,608.9826,600.58284,600.58284,612.38256,608.38256,606.95149752,613.81362248,604.76476,614.6004,599.2829200000001,621.4822,610.38256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,608.9826,608.9826,600.58284,600.58284,11.111111111111137,12.96296296296297
2015-06-19,604.78272,613.18248,596.38296,596.38296,605.3827600000001,601.3827600000001,601.55605168,605.2094683200002,599.16492,604.8006800000002,596.4830000000001,610.2825200000002,603.3827600000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,604.78272,613.18248,596.38296,596.38296,5.555555555555569,9.259259259259293
2015-06-22,596.38296,613.18248,596.38296,600.58284,603.9828000000001,599.9828000000001,596.94738336,607.0182166400002,592.1651200000001,606.2006400000002,586.6832800000001,617.2823200000001,601.9828000000001,NaN,NaN,NaN,NaN,629.9820000000001,NaN,NaN,NaN,0,0,0,0,596.38296,613.18248,596.38296,600.58284,6.666666666666703,7.777777777777818
2015-06-23,600.58284,604.78272,596.38296,604.78272,605.3827600000001,601.3827600000001,598.34734336,608.4181766400002,594.96504,609.0005600000002,588.08324,618.6822800000001,603.3827600000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,600.58284,604.78272,596.38296,604.78272,20.00000000000011,10.74074074074081
2015-06-24,600.58284,608.9826,600.58284,600.58284,603.9828000000001,599.9828000000001,600.15609168,603.8095083200002,600.5648800000001,606.2006400000002,595.0830400000001,608.8825600000001,601.9828000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,600.58284,608.9826,600.58284,600.58284,28.333333333333442,18.33333333333343
2015-06-25,596.38296,600.58284,587.9832,592.18308,605.3827600000001,601.3827600000001,601.55605168,605.2094683200002,599.16492,604.8006800000002,596.4830000000001,610.2825200000002,603.3827600000001,NaN,613.18248,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,596.38296,600.58284,587.9832,592.18308,27.222222222222296,25.185185185185293
2015-06-26,587.9832,596.38296,583.78332,583.78332,595.5830400000001,591.5830400000001,590.1519775200001,597.0141024800001,587.9652400000001,597.8008800000002,582.4834000000001,604.68268,593.5830400000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,587.9832,596.38296,583.78332,583.78332,13.888888888888891,23.148148148148223
2015-06-29,583.78332,587.9832,571.18368,579.58344,589.9832,585.9832,584.55213752,591.41426248,580.96544,590.8010800000001,576.88356,599.08284,587.9832,NaN,NaN,NaN,NaN,NaN,604.78272,NaN,NaN,0,0,0,0,583.78332,587.9832,571.18368,579.58344,12.962962962962964,18.02469135802473
2015-06-30,571.18368,575.38356,566.9838,571.18368,581.58344,577.58344,574.5480233599999,584.6188566400001,572.5656799999999,586.6012000000001,564.28392,594.88296,579.58344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,571.18368,575.38356,566.9838,571.18368,10.740740740740742,12.53086419753088
2015-07-01,571.18368,571.18368,562.78392,562.78392,573.18368,569.18368,569.3569716799999,573.0103883200001,568.3657999999999,574.00156,564.28392,578.0834399999999,571.18368,NaN,NaN,NaN,554.38416,NaN,NaN,NaN,NaN,0,0,0,0,571.18368,571.18368,562.78392,562.78392,10.740740740740742,11.481481481481497
2015-07-02,562.78392,575.38356,554.38416,566.9838,567.5838399999999,563.5838399999999,563.7571316799998,567.41054832,561.3659999999998,567.0017599999999,558.6840799999999,572.4835999999999,565.5838399999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,562.78392,575.38356,554.38416,566.9838,13.333333333333337,11.604938271604956
2015-07-03,571.18368,571.18368,562.78392,566.9838,567.5838399999999,563.5838399999999,558.9440691999998,572.2236108,557.1661199999998,575.4015199999999,546.0844399999999,585.08324,565.5838399999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,571.18368,571.18368,562.78392,566.9838,22.5,15.524691358024691
2015-07-06,566.9838,566.9838,558.58404,558.58404,568.9838,564.9838,565.1570916799999,568.81050832,564.1659199999999,569.80168,560.08404,573.8835600000001,566.9838,NaN,NaN,NaN,NaN,NaN,NaN,550.18428,NaN,0,0,0,0,566.9838,566.9838,558.58404,558.58404,29.166666666666668,21.666666666666668
2015-07-07,554.38416,558.58404,550.18428,550.18428,563.38396,559.38396,559.5572516799999,563.2106683200001,557.16612,562.8018800000001,554.4842,568.2837200000001,561.38396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,554.38416,558.58404,550.18428,550.18428,19.166666666666668,23.61111111111111
2015-07-08,545.9844,550.18428,520.78512,524.985,554.9842,550.9842,551.1574916799999,554.8109083200001,548.76636,554.4021200000001,546.08444,559.8839600000001,552.9842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,545.9844,550.18428,520.78512,524.985,9.230769230769235,19.188034188034187
2015-07-09,520.78512,524.985,508.18548,520.78512,533.9848000000001,529.9848000000001,522.1363208800001,541.83327912,515.1673200000001,541.8024800000002,504.0856400000001,559.8839600000001,531.9848000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,520.78512,524.985,508.18548,520.78512,9.230769230769248,12.542735042735048
2015-07-10,516.58524,533.38476,516.58524,520.78512,519.9852,515.9852,512.94978336,523.0206166400001,512.3673999999999,526.40292,502.68567999999993,533.28472,517.9852,NaN,NaN,499.78571999999997,NaN,NaN,NaN,NaN,NaN,0,0,0,0,516.58524,533.38476,516.58524,520.78512,16.373626373626404,11.611721611721629
2015-07-13,524.985,524.985,516.58524,516.58524,525.58504,521.58504,518.5496233599999,528.6204566400002,515.16732,529.2028400000002,508.28552,538.8845600000001,523.58504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,508.18548,0,0,0,0,524.985,524.985,516.58524,516.58524,19.365079365079406,14.989824989825019
2015-07-14,516.58524,529.18488,512.38536,516.58524,521.3851599999999,517.3851599999999,517.5584516799998,521.21186832,515.1673199999998,520.8030799999999,512.4853999999999,526.2849199999999,519.3851599999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,516.58524,529.18488,512.38536,516.58524,19.36507936507941,18.367928367928407
2015-07-15,516.58524,516.58524,508.18548,512.38536,521.3851599999999,517.3851599999999,514.3497433599998,524.42057664,510.96743999999984,525.0029599999999,504.0856399999999,534.6846800000001,519.3851599999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,516.58524,516.58524,508.18548,512.38536,17.77777777777781,18.835978835978874
2015-07-22,508.18548,508.18548,495.58584,499.78572,514.38536,510.38536,510.55865167999997,514.2120683200001,509.56748,515.20324,505.4856,519.2851200000001,512.38536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,508.18548,508.18548,495.58584,499.78572,15.925925925925952,17.689594356261058
2015-07-23,499.78572,508.18548,495.58584,499.78572,503.18568000000005,499.18568000000005,497.75461752000007,504.61674248,495.5678800000001,505.40352000000007,490.0860400000001,512.28532,501.18568000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,499.78572,508.18548,495.58584,499.78572,13.425925925925938,15.7098765432099
2015-07-24,495.58584,499.78572,487.18608,491.38596,503.18568000000005,499.18568000000005,497.75461752000007,504.61674248,495.5678800000001,505.40352000000007,490.0860400000001,512.28532,501.18568000000005,NaN,512.38536,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,495.58584,499.78572,487.18608,491.38596,11.203703703703718,13.518518518518535
2015-07-27,482.9862,482.9862,461.9868,461.9868,494.78592000000003,490.78592000000003,489.35485752000005,496.21698248,487.16812000000004,497.00376000000006,481.68628,503.8855600000001,492.78592000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,482.9862,482.9862,461.9868,461.9868,7.5000000000000115,10.709876543209889
2015-07-28,457.78692,457.78692,436.78752,445.18728,470.9866,466.9866,462.3468292,475.6263708,456.369,474.6044,449.48720000000003,488.486,468.9866,NaN,NaN,NaN,NaN,NaN,482.98620000000005,NaN,NaN,0,0,0,0,457.78692,457.78692,436.78752,445.18728,7.254901960784324,8.652868554829352
2015-07-29,449.38716,453.58704,440.9874,440.9874,448.58724,444.58724,439.9474692,453.2270108,436.76956,455.00496000000004,427.08783999999997,466.0866400000001,446.58724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,449.38716,453.58704,440.9874,440.9874,5.882352941176481,6.879084967320273
2015-07-30,440.9874,449.38716,409.908288,411.58824,447.18727999999993,443.18727999999993,441.75621751999995,448.6183424799999,438.16951999999986,448.0051599999999,434.0876399999999,456.28692,445.18727999999993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,440.9874,449.38716,409.908288,411.58824,6.505405900678022,6.547553600879609
2015-07-31,411.58824,413.268192,398.9886,398.9886,425.627896,421.627896,409.928966896,437.326825104,399.25063200000005,435.965504,385.64902400000005,461.60676799999993,423.627896,NaN,NaN,NaN,384.70900800000004,NaN,NaN,NaN,NaN,0,0,0,0,411.58824,413.268192,398.9886,398.9886,2.583837273227035,4.990532038360512
2015-08-03,403.18848,416.628096,397.308648,402.348504,405.748464,401.748464,399.67565985600004,407.821268144,395.61073600000003,407.126328,390.96887200000003,416.528056,403.748464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,403.18848,416.628096,397.308648,402.348504,3.400830737279312,4.16335797039479
2015-08-04,406.548384,499.78572,404.868432,499.78572,407.428416,403.428416,399.430386864,411.42644513600004,395.61073600000003,412.16618400000004,387.608968,423.2478640000001,405.428416,NaN,NaN,NaN,NaN,NaN,NaN,307.43121599999995,NaN,0,0,0,0,406.548384,499.78572,404.868432,499.78572,36.11111111111111,14.031926373872485
2015-08-05,512.38536,550.18428,503.9856,508.18548,470.14662400000003,466.14662400000003,433.270219984,503.02302801600007,437.88952800000004,530.0428160000001,374.729336,561.5639120000001,468.14662400000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,512.38536,550.18428,503.9856,508.18548,60.28693528693528,33.266292378441904
2015-08-06,512.38536,545.9844,491.38596,516.58524,522.78512,518.78512,504.51922424,537.05101576,492.7679600000001,536.2026400000001,476.08644000000004,565.4838,520.78512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,512.38536,545.9844,491.38596,516.58524,83.51648351648353,59.97150997150998
2015-08-07,516.58524,529.18488,499.78572,503.9856,519.9852000000001,515.9852000000001,498.51059592000007,537.4598040800001,491.3680000000001,543.2024400000001,464.88676000000004,571.0836400000001,517.9852000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,516.58524,529.18488,499.78572,503.9856,73.44322344322346,72.41554741554744
2015-08-10,508.18548,516.58524,491.38596,491.38596,512.9854,508.9854,501.13692088000005,520.8338791200001,494.16792000000004,520.80308,483.08624000000003,538.88456,510.9854,NaN,NaN,466.18668,NaN,NaN,NaN,NaN,NaN,0,0,0,0,508.18548,516.58524,491.38596,491.38596,69.11325668551105,75.35765454840602
2015-08-11,499.78572,508.18548,457.78692,461.9868,501.78572,497.78572,491.54159504000006,508.02984496,484.36820000000006,506.80348000000004,476.08644000000004,523.4849999999999,499.78572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,499.78572,508.18548,457.78692,461.9868,44.62108219333655,62.392520774023694
2015-08-12,461.9868,461.9868,428.38776,428.38776,477.9864,473.9864,458.11615008,493.85664992,445.16932,492.80388,427.08784,524.88496,475.9864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,394.78872,0,0,0,0,461.9868,461.9868,428.38776,428.38776,21.36100893326329,45.03178260403697
2015-08-13,440.9874,466.18668,440.9874,457.78692,441.58744,437.58744,428.13460672,451.04027328,418.57008,449.40512,407.4884,471.68648,439.58744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,440.9874,466.18668,440.9874,457.78692,11.237373737373744,25.739821621324527
2015-08-14,461.9868,461.9868,440.9874,445.18728,456.987,452.987,446.74287504,463.23112496000005,445.16932,467.60460000000006,431.28772,478.6862800000001,454.987,482.98620000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,461.9868,461.9868,440.9874,445.18728,16.071428571428566,16.22327041402187
2015-08-18,449.38716,449.38716,432.58764,432.58764,451.38716,447.38716,442.7473892,456.0269308,438.16952,456.40492,429.88775999999996,468.88656000000003,449.38716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,449.38716,449.38716,432.58764,432.58764,17.825814536340847,15.044872281714385
2015-08-19,432.58764,449.38716,432.58764,449.38716,440.18748,436.18748,433.15206336,443.22289664,428.3698,442.40531999999996,422.88796,453.487,438.18748,NaN,NaN,NaN,NaN,466.18667999999997,NaN,NaN,NaN,0,0,0,0,432.58764,449.38716,432.58764,449.38716,26.62211083263712,20.173117980135512
2015-08-20,453.58704,453.58704,436.78752,445.18728,445.78731999999997,441.78731999999997,438.75190336,448.82273663999996,439.56947999999994,453.6049999999999,428.4878,459.0868399999999,443.78731999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,453.58704,453.58704,436.78752,445.18728,32.77290448343074,25.740276617469572
2015-08-21,436.78752,440.9874,419.988,424.18788,447.18727999999993,443.18727999999993,440.15186335999994,450.2226966399999,438.16951999999986,452.2050399999999,429.8877599999999,460.4868,445.18727999999993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,436.78752,440.9874,419.988,424.18788,34.3518518518518,31.248955722639888
2015-08-24,394.78872,415.78812,377.9892,394.78872,430.38776,426.38776,421.7479892,435.0275308,417.17012000000005,435.40552,408.88836000000003,447.88716000000005,428.38776,NaN,461.9868,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,394.78872,415.78812,377.9892,394.78872,23.240740740740723,30.12183235867442
