time,open,high,low,close
2017-05-05,32.4678065,38.37104405,32.4678065,38.37104405
2017-05-08,51.55494123,51.55494123,51.55494123,51.55494123
2017-05-09,64.14851466,64.14851466,64.14851466,64.14851466
2017-05-10,79.89048145,79.89048145,74.77434224,77.52918643
2017-05-12,78.70983394,78.70983394,66.50980968,70.83885055
2017-05-15,70.83885055,74.77434224,70.05175221,73.20014556
2017-05-16,73.20014556,74.38079307,72.80659639,73.59369473
2017-05-17,73.20014556,73.9872439,72.80659639,72.80659639
2017-05-18,73.20014556,73.20014556,71.23239972,72.41304723
2017-05-19,72.41304723,73.9872439,72.41304723,73.59369473
2017-05-22,73.9872439,75.16789141,73.20014556,75.16789141
2017-05-23,75.16789141,75.95498975,74.77434224,74.77434224
2017-05-24,74.77434224,86.18726816,74.38079307,78.70983394
2017-05-26,79.10338311,79.49693228,76.34853892,78.31628477
2017-05-29,78.31628477,78.31628477,75.16789141,77.52918643
2017-05-30,77.9227356,80.67757979,75.95498975,78.31628477
2017-05-31,78.31628477,78.70983394,76.74208809,76.74208809
2017-06-02,76.74208809,76.74208809,75.56144058,75.95498975
2017-06-05,75.56144058,77.13563726,74.38079307,74.38079307
2017-06-06,74.38079307,74.77434224,72.80659639,72.80659639
2017-06-07,72.80659639,74.77434224,72.41304723,73.9872439
2017-06-08,73.9872439,74.77434224,73.59369473,73.9872439
2017-06-09,73.9872439,74.77434224,73.9872439,74.77434224
2017-06-12,74.77434224,78.70983394,74.38079307,76.74208809
2017-06-13,76.74208809,77.9227356,76.74208809,77.9227356
2017-06-14,77.9227356,78.70983394,77.13563726,78.31628477
2017-06-15,78.31628477,79.89048145,77.9227356,79.49693228
2017-06-16,79.49693228,80.28403062,78.70983394,79.49693228
2017-06-19,79.49693228,80.28403062,78.31628477,78.70983394
2017-06-20,78.70983394,78.70983394,77.9227356,78.70983394
2017-06-21,78.70983394,78.70983394,77.9227356,77.9227356
2017-06-22,77.9227356,77.9227356,77.13563726,77.9227356
2017-07-03,77.9227356,77.9227356,77.13563726,77.52918643
2017-07-04,77.52918643,78.31628477,77.13563726,77.52918643
2017-07-05,77.52918643,77.9227356,77.13563726,77.9227356
2017-07-06,77.9227356,79.10338311,77.52918643,79.10338311
2017-07-07,79.10338311,79.10338311,77.9227356,77.9227356
2017-07-10,78.70983394,78.70983394,77.13563726,77.13563726
2017-07-11,77.13563726,77.13563726,76.34853892,76.74208809
2017-07-12,76.74208809,76.74208809,75.56144058,75.95498975
2017-07-13,75.95498975,76.34853892,75.56144058,76.34853892
2017-07-14,76.34853892,78.31628477,76.34853892,77.9227356
2017-07-17,77.9227356,77.9227356,76.34853892,77.52918643
2017-07-18,77.52918643,77.52918643,76.74208809,77.52918643
