time,open,high,low,close
2022-02-03,376,376,360,360
2022-02-04,358,390,354,382
2022-02-07,382,394,370,392
2022-02-08,388,412,384,402
2022-02-09,404,412,394,402
2022-02-10,406,412,386,388
2022-02-11,388,396,380,386
2022-02-14,386,388,366,370
2022-02-15,370,384,364,376
2022-02-16,380,390,378,382
2022-02-17,384,386,378,378
2022-02-18,378,380,374,374
2022-02-21,376,382,362,362
2022-02-22,360,362,346,350
2022-02-23,350,368,350,360
2022-02-24,360,362,336,336
2022-02-25,340,346,334,338
2022-03-01,342,376,342,358
2022-03-02,358,360,334,340
2022-03-04,340,342,322,324
2022-03-07,320,322,306,308
2022-03-08,308,310,288,288
2022-03-09,290,296,278,284
2022-03-10,294,302,276,284
2022-03-11,284,290,278,284
2022-03-14,284,302,276,296
2022-03-15,298,300,276,276
2022-03-16,268,268,258,258
2022-03-17,266,290,266,272
2022-03-18,274,276,262,268
2022-03-21,274,294,268,286
2022-03-22,290,312,282,310
2022-03-23,310,326,302,302
2022-03-24,300,332,296,330
2022-03-25,328,328,308,308
2022-03-28,308,344,296,334
2022-03-29,338,354,338,346
2022-03-30,354,380,342,378
2022-03-31,376,390,372,382
2022-04-01,386,386,356,360
2022-04-04,360,374,360,364
2022-04-05,366,376,366,370
2022-04-06,370,370,356,370
2022-04-07,366,374,356,356
2022-04-08,362,364,344,348
2022-04-11,348,358,326,328
2022-04-12,328,340,308,322
2022-04-13,330,348,314,348
2022-04-14,348,354,338,346
2022-04-18,346,346,326,326
2022-04-19,326,334,322,330
2022-04-20,336,378,336,368
2022-04-21,370,374,356,372
2022-04-22,368,372,350,370
2022-04-25,364,372,354,362
2022-04-26,364,376,362,364
2022-04-27,358,372,356,372
2022-04-28,372,400,368,382
2022-05-09,376,376,356,356
2022-05-10,332,332,332,332
2022-05-11,316,332,310,310
2022-05-12,292,296,290,290
2022-05-13,276,282,270,272
2022-05-17,276,294,274,282
2022-05-18,286,306,286,304
2022-05-19,292,312,284,296
2022-05-20,304,324,304,316
2022-05-23,316,316,294,294
2022-05-24,290,298,278,280
2022-05-25,276,288,276,282
2022-05-27,286,292,284,286
2022-05-30,294,306,284,302
2022-05-31,304,306,292,294
2022-06-02,296,312,292,306
2022-06-03,310,310,294,304
2022-06-06,300,302,284,284
2022-06-07,288,294,280,280
2022-06-08,282,298,282,288
2022-06-09,290,304,288,290
2022-06-10,286,288,278,280
2022-06-13,268,276,264,268
2022-06-14,266,274,264,270
2022-06-15,272,278,266,278
2022-06-16,284,290,274,278
2022-06-17,274,284,272,284
2022-06-20,280,286,274,284
2022-06-21,286,300,282,298
2022-06-22,298,298,284,286
2022-06-23,286,288,278,280
2022-06-24,284,292,284,288
2022-06-27,292,294,284,284
2022-06-28,282,282,266,272
2022-06-29,270,272,262,264
2022-06-30,264,282,262,282
2022-07-01,274,276,266,266
2022-07-04,266,270,248,256
2022-07-05,256,262,252,256
2022-07-06,254,260,250,252
2022-07-07,252,258,250,254
2022-07-08,258,266,256,258
2022-07-11,256,258,250,256
2022-07-12,256,260,252,256
2022-07-13,254,262,252,252
2022-07-14,256,260,252,252
2022-07-15,254,258,250,254
2022-07-18,256,258,252,256
2022-07-19,256,270,252,268
2022-07-20,278,294,274,288
2022-07-21,284,298,278,280
2022-07-22,286,298,284,296
2022-07-25,296,296,282,282
