time,open,high,low,close
2012-07-12,201.49815826,205.78535311,186.49297626,188.63657369
2012-07-13,188.63657369,190.78017111,186.49297626,190.78017111
2012-07-16,190.78017111,195.06736597,190.78017111,192.92376854
2012-07-17,192.92376854,192.92376854,188.63657369,192.92376854
2012-07-18,192.92376854,192.92376854,184.34937883,188.63657369
2012-07-19,188.63657369,188.63657369,184.34937883,186.49297626
2012-07-20,186.49297626,186.49297626,184.34937883,186.49297626
2012-07-23,184.34937883,184.34937883,175.77498912,180.06218397
2012-07-24,177.91858654,182.2057814,175.77498912,182.2057814
2012-07-25,180.06218397,186.49297626,177.91858654,186.49297626
2012-07-26,186.49297626,186.49297626,180.06218397,182.2057814
2012-07-27,184.34937883,184.34937883,182.2057814,182.2057814
2012-07-30,184.34937883,184.34937883,180.06218397,182.2057814
2012-07-31,182.2057814,184.34937883,180.06218397,182.2057814
2012-08-01,180.06218397,186.49297626,180.06218397,186.49297626
2012-08-02,186.49297626,186.49297626,182.2057814,184.34937883
2012-08-03,180.06218397,184.34937883,180.06218397,182.2057814
2012-08-06,184.34937883,184.34937883,180.06218397,180.06218397
2012-08-07,180.06218397,182.2057814,180.06218397,182.2057814
2012-08-08,182.2057814,182.2057814,180.06218397,182.2057814
2012-08-09,182.2057814,182.2057814,180.06218397,182.2057814
2012-08-10,182.2057814,182.2057814,177.91858654,177.91858654
2012-08-13,180.06218397,180.06218397,175.77498912,177.91858654
2012-08-14,177.91858654,177.91858654,175.77498912,177.91858654
2012-08-15,175.77498912,177.91858654,175.77498912,177.91858654
2012-08-16,177.91858654,177.91858654,173.63139169,173.63139169
2012-08-23,175.77498912,177.91858654,175.77498912,177.91858654
2012-08-24,177.91858654,177.91858654,175.77498912,175.77498912
2012-08-28,175.77498912,177.91858654,173.63139169,175.77498912
2012-08-29,175.77498912,175.77498912,165.05700198,169.34419683
2012-08-30,167.2005994,167.2005994,158.62620969,160.76980712
2012-08-31,160.76980712,165.05700198,152.19541741,165.05700198
2012-09-03,165.05700198,169.34419683,158.62620969,165.05700198
2012-09-04,165.05700198,171.48779426,162.91340455,165.05700198
2012-09-05,165.05700198,169.34419683,162.91340455,167.2005994
2012-09-06,167.2005994,171.48779426,167.2005994,169.34419683
2012-09-07,171.48779426,180.06218397,169.34419683,175.77498912
2012-09-10,175.77498912,184.34937883,175.77498912,177.91858654
2012-09-11,177.91858654,177.91858654,173.63139169,175.77498912
2012-09-12,175.77498912,175.77498912,171.48779426,173.63139169
2012-09-13,173.63139169,175.77498912,171.48779426,173.63139169
2012-09-14,175.77498912,175.77498912,171.48779426,173.63139169
2012-09-17,173.63139169,173.63139169,171.48779426,173.63139169
2012-09-18,171.48779426,173.63139169,167.2005994,167.2005994
2012-09-19,167.2005994,171.48779426,167.2005994,171.48779426
2012-09-20,169.34419683,171.48779426,167.2005994,169.34419683
2012-09-21,169.34419683,171.48779426,167.2005994,167.2005994
2012-09-24,169.34419683,171.48779426,167.2005994,169.34419683
2012-09-25,169.34419683,169.34419683,167.2005994,169.34419683
2012-09-26,169.34419683,169.34419683,165.05700198,167.2005994
2012-09-27,167.2005994,169.34419683,165.05700198,167.2005994
2012-09-28,167.2005994,167.2005994,165.05700198,165.05700198
2012-10-01,167.2005994,169.34419683,162.91340455,165.05700198
2012-10-02,165.05700198,169.34419683,160.76980712,162.91340455
2012-10-03,162.91340455,162.91340455,160.76980712,162.91340455
2012-10-04,160.76980712,162.91340455,158.62620969,162.91340455
2012-10-05,160.76980712,162.91340455,160.76980712,162.91340455
2012-10-08,162.91340455,167.2005994,160.76980712,162.91340455
2012-10-09,162.91340455,162.91340455,158.62620969,160.76980712
2012-10-10,160.76980712,160.76980712,158.62620969,160.76980712
2012-10-11,160.76980712,160.76980712,158.62620969,160.76980712
2012-10-12,160.76980712,160.76980712,156.48261226,158.62620969
2012-10-15,158.62620969,158.62620969,154.33901483,156.48261226
2012-10-16,156.48261226,158.62620969,154.33901483,158.62620969
2012-10-17,158.62620969,160.76980712,156.48261226,158.62620969
2012-10-18,158.62620969,160.76980712,156.48261226,158.62620969
2012-10-19,156.48261226,158.62620969,156.48261226,158.62620969
2012-10-22,156.48261226,158.62620969,154.33901483,158.62620969
2012-10-23,158.62620969,158.62620969,156.48261226,158.62620969
2012-10-24,156.48261226,158.62620969,154.33901483,158.62620969
2012-10-25,156.48261226,160.76980712,156.48261226,160.76980712
2012-10-29,158.62620969,160.76980712,156.48261226,158.62620969
2012-10-30,158.62620969,158.62620969,156.48261226,158.62620969
2012-10-31,156.48261226,160.76980712,156.48261226,158.62620969
2012-11-01,158.62620969,158.62620969,154.33901483,156.48261226
2012-11-02,156.48261226,156.48261226,154.33901483,156.48261226
2012-11-05,156.48261226,156.48261226,154.33901483,156.48261226
2012-11-06,156.48261226,156.48261226,152.19541741,154.33901483
2012-11-07,156.48261226,160.76980712,154.33901483,158.62620969
2012-11-08,156.48261226,158.62620969,156.48261226,158.62620969
2012-11-09,158.62620969,158.62620969,156.48261226,156.48261226
2012-11-12,156.48261226,158.62620969,154.33901483,156.48261226
2012-11-13,156.48261226,158.62620969,154.33901483,156.48261226
2012-11-14,156.48261226,158.62620969,154.33901483,158.62620969
2012-11-19,156.48261226,158.62620969,154.33901483,154.33901483
2012-11-20,154.33901483,156.48261226,154.33901483,156.48261226
2012-11-21,156.48261226,158.62620969,152.19541741,158.62620969
2012-11-22,156.48261226,167.2005994,156.48261226,165.05700198
2012-11-23,165.05700198,167.2005994,162.91340455,167.2005994
2012-11-26,167.2005994,173.63139169,167.2005994,171.48779426
2012-11-27,171.48779426,173.63139169,167.2005994,169.34419683
2012-11-28,169.34419683,169.34419683,165.05700198,169.34419683
2012-11-29,169.34419683,171.48779426,165.05700198,171.48779426
2012-11-30,171.48779426,171.48779426,165.05700198,169.34419683
2012-12-03,169.34419683,169.34419683,165.05700198,167.2005994
2012-12-04,167.2005994,167.2005994,156.48261226,158.62620969
2012-12-05,158.62620969,162.91340455,156.48261226,162.91340455
2012-12-06,162.91340455,165.05700198,160.76980712,165.05700198
2012-12-07,162.91340455,167.2005994,160.76980712,167.2005994
2012-12-10,165.05700198,167.2005994,162.91340455,165.05700198
2012-12-11,162.91340455,162.91340455,158.62620969,160.76980712
2012-12-12,160.76980712,162.91340455,158.62620969,160.76980712
2012-12-13,160.76980712,162.91340455,158.62620969,160.76980712
2012-12-14,158.62620969,160.76980712,158.62620969,160.76980712
2012-12-17,160.76980712,160.76980712,158.62620969,160.76980712
2012-12-18,160.76980712,160.76980712,156.48261226,158.62620969
2012-12-19,158.62620969,158.62620969,156.48261226,158.62620969
2012-12-20,158.62620969,158.62620969,156.48261226,158.62620969
2012-12-21,158.62620969,158.62620969,156.48261226,158.62620969
2012-12-26,156.48261226,158.62620969,154.33901483,158.62620969
2012-12-27,156.48261226,160.76980712,156.48261226,160.76980712
2012-12-28,158.62620969,167.2005994,156.48261226,162.91340455
2013-01-02,162.91340455,167.2005994,160.76980712,167.2005994
2013-01-03,167.2005994,169.34419683,160.76980712,160.76980712
2013-01-04,162.91340455,165.05700198,160.76980712,165.05700198
2013-01-07,162.91340455,167.2005994,162.91340455,165.05700198
2013-01-08,162.91340455,165.05700198,162.91340455,165.05700198
2013-01-09,162.91340455,165.05700198,160.76980712,162.91340455
2013-01-10,162.91340455,165.05700198,160.76980712,165.05700198
2013-01-11,162.91340455,165.05700198,160.76980712,165.05700198
